Student_ID,Age,Gender,School_Type,District,O_Level_Results,A_Level_Results,O_Level_Credits,A_Level_Credits,Preferred_Program,Preferred_Institution,Enrolled,Program,Success_Level,Previous_Achievements,Extra_Curricular,Interest_Areas,Recommended_Program,Household_Income,Parental_Education,Attendance,Study_Hours
STU1847,19,Female,Private,Belait,8.14,3.1,7,4,IT,Micronet International College,1,Education,High,None,1,Arts,Health Sciences,1385,Degree,90.63,13
STU1848,17,Male,Private,Brunei-Muara,4.63,6.74,8,1,Education,International Graduate Studies College,0,Engineering,High,Debate,0,Arts,Education,3326,High School,77.95,16
STU1849,21,Male,Private,Tutong,8.35,7.38,6,2,Health Sciences,Micronet International College,0,Business,High,Arts,0,Humanities,Business,1286,Diploma,92.91,17
STU1850,20,Female,Public,Tutong,7.66,3.01,9,4,Education,Universiti Brunei Darussalam,1,IT,High,None,1,Technology,IT,4687,Diploma,99.1,14
STU1851,21,Female,Public,Temburong,7.38,3.96,6,4,Engineering,Politeknik Brunei,1,Education,High,None,1,Humanities,IT,3490,High School,82.91,17
STU1852,19,Male,Private,Belait,7.98,5.16,5,3,Health Sciences,Universiti Brunei Darussalam,1,IT,High,Sports,1,Technology,Engineering,4157,Degree,76.69,13
STU1853,19,Male,Private,Temburong,7.62,5.91,5,4,Education,Micronet International College,0,Business,Medium,Debate,1,Business,Education,2624,Masters,88.25,11
STU1854,18,Male,Public,Tutong,7.01,5.66,7,2,Business,Micronet International College,0,Health Sciences,High,Sports,0,Science,Health Sciences,1626,High School,89.16,9
STU1855,19,Male,Public,Brunei-Muara,7.06,8.21,7,1,Health Sciences,Micronet International College,0,IT,High,Science Fair,1,Humanities,Engineering,2637,High School,80,12
STU1856,20,Female,Private,Brunei-Muara,3.72,4.77,9,2,IT,Politeknik Brunei,1,Business,Low,None,1,Business,Health Sciences,3921,Masters,91.94,10
STU1857,21,Male,Public,Brunei-Muara,8.83,2.86,7,2,Health Sciences,Universiti Brunei Darussalam,1,Health Sciences,Low,Arts,1,Business,Education,1495,Degree,78.58,12
STU1858,18,Male,Public,Tutong,2.89,6.45,8,1,Business,International Graduate Studies College,0,Education,Low,Science Fair,0,Business,IT,2758,Masters,98.83,10
STU1859,20,Female,Public,Temburong,5.93,5.85,8,3,Education,International Graduate Studies College,1,Engineering,Low,None,1,Arts,Engineering,4322,Masters,80.28,6
STU1860,17,Male,Private,Brunei-Muara,7.31,3.37,5,2,Engineering,Micronet International College,0,Business,Medium,None,1,Humanities,Health Sciences,3513,Masters,99.97,19
STU1861,19,Female,Private,Brunei-Muara,5.55,5.14,8,1,IT,Universiti Brunei Darussalam,1,IT,High,Debate,1,Humanities,Education,1469,Masters,91.17,10
STU1862,18,Male,Public,Belait,5.3,4.07,8,3,Business,Politeknik Brunei,0,IT,Low,Arts,1,Business,Business,2545,High School,84.66,14
STU1863,18,Female,Public,Tutong,5.11,7.82,5,4,Health Sciences,International Graduate Studies College,1,Business,High,Debate,1,Business,Business,1719,Degree,79.08,19
STU1864,18,Male,Private,Tutong,2.5,8.94,8,3,Education,Micronet International College,1,Engineering,Low,None,0,Technology,Education,4677,High School,82.98,12
STU1865,17,Male,Public,Belait,7.97,7.05,8,3,Engineering,Micronet International College,0,Health Sciences,High,Debate,0,Technology,Health Sciences,2780,High School,84.93,16
STU1866,21,Female,Private,Tutong,2.23,8.81,8,1,Engineering,International Graduate Studies College,1,Business,High,Arts,0,Science,Engineering,2091,Diploma,97.04,8
STU1867,20,Female,Public,Tutong,8.7,3.06,8,1,IT,International Graduate Studies College,0,Engineering,Low,None,1,Technology,Business,3771,Diploma,99.22,9
STU1868,17,Male,Public,Brunei-Muara,5.96,5.2,4,3,Education,Politeknik Brunei,1,Business,Low,Science Fair,0,Science,Education,3834,High School,77.64,16
STU1869,21,Female,Private,Brunei-Muara,4.99,7.24,6,3,Education,International Graduate Studies College,1,Business,High,None,0,Business,Education,4708,Diploma,85.1,18
STU1870,20,Male,Public,Temburong,7.15,7.54,5,4,Business,Micronet International College,1,Business,High,None,0,Science,Engineering,1799,Masters,86.93,11
STU1871,21,Male,Public,Temburong,5.86,8.14,7,3,IT,Micronet International College,0,IT,High,Science Fair,0,Science,Education,3757,Masters,90.72,17
STU1872,21,Male,Private,Tutong,8.84,2.21,5,1,Engineering,International Graduate Studies College,1,Health Sciences,Medium,Sports,0,Technology,Engineering,1367,Diploma,88.24,9
STU1873,20,Male,Public,Temburong,2.28,3.17,6,3,IT,Universiti Brunei Darussalam,0,Health Sciences,High,Debate,1,Arts,Education,1668,Degree,85.28,13
STU1874,17,Male,Private,Brunei-Muara,3.84,4.53,8,2,IT,Universiti Brunei Darussalam,0,Business,Medium,Debate,1,Humanities,Education,3989,High School,90.45,11
STU1875,21,Male,Public,Belait,2.81,6.45,5,2,Education,Universiti Brunei Darussalam,0,Health Sciences,High,Science Fair,1,Arts,Education,4393,High School,92.97,8
STU1876,21,Female,Private,Temburong,7.36,6.66,8,4,IT,International Graduate Studies College,1,Engineering,Medium,Debate,1,Humanities,Education,3206,Masters,99.35,10
STU1877,19,Female,Private,Brunei-Muara,4.46,8.57,5,4,Health Sciences,Politeknik Brunei,1,Education,High,None,1,Humanities,IT,4133,Degree,84.43,14
STU1878,20,Female,Public,Brunei-Muara,5.14,7.7,7,3,Health Sciences,Politeknik Brunei,1,Education,Medium,Debate,0,Arts,Health Sciences,3822,Diploma,96.08,16
STU1879,19,Male,Public,Tutong,2.98,7.46,9,1,Engineering,Micronet International College,1,IT,Medium,None,0,Arts,Engineering,2238,Diploma,96.87,15
STU1880,20,Female,Public,Brunei-Muara,2.21,2.19,7,2,Education,Politeknik Brunei,1,Education,Medium,Sports,0,Science,Engineering,4425,Diploma,94.61,11
STU1881,18,Male,Private,Belait,5.89,2.87,7,1,Engineering,Micronet International College,1,Engineering,Low,Debate,0,Technology,Education,1954,Diploma,90.66,15
STU1882,20,Female,Private,Belait,8.11,2.26,4,4,Engineering,Universiti Brunei Darussalam,0,IT,Low,None,0,Humanities,Health Sciences,2156,Masters,83.6,15
STU1883,21,Female,Private,Tutong,2.96,6.7,8,4,Business,Micronet International College,1,Education,Medium,Debate,0,Humanities,IT,4010,High School,96.73,14
STU1884,19,Male,Public,Brunei-Muara,4.64,7.48,7,3,Engineering,Micronet International College,1,Engineering,Medium,None,1,Arts,IT,3583,Degree,76.99,5
STU1885,18,Female,Private,Temburong,3.58,8.4,9,3,Engineering,Universiti Brunei Darussalam,0,Engineering,Medium,Debate,0,Technology,Education,1694,Degree,99.37,13
STU1886,18,Male,Public,Temburong,7.32,8.2,8,4,Education,Micronet International College,1,IT,High,Arts,1,Humanities,Business,1484,Degree,93.2,9
STU1887,20,Female,Private,Temburong,6.56,8.2,6,2,Health Sciences,International Graduate Studies College,0,Health Sciences,Low,None,1,Business,Education,3952,Masters,99.38,16
STU1888,21,Male,Public,Belait,8.14,2.98,8,3,Education,Politeknik Brunei,1,IT,Low,Arts,1,Technology,Health Sciences,2918,Masters,81.19,13
STU1889,18,Male,Private,Brunei-Muara,2.41,5.52,6,1,Business,Politeknik Brunei,1,Health Sciences,Low,Arts,1,Humanities,Business,4627,Diploma,91.72,12
STU1890,18,Male,Private,Brunei-Muara,3.26,4.4,8,3,Education,Universiti Brunei Darussalam,1,IT,Medium,None,1,Science,Business,1029,Masters,79.87,10
STU1891,20,Male,Private,Tutong,3.69,6.37,4,2,Education,Universiti Brunei Darussalam,0,Education,High,Sports,1,Humanities,Engineering,4835,Masters,98.56,5
STU1892,18,Female,Private,Belait,4.12,8.71,9,1,IT,Politeknik Brunei,0,IT,Medium,Debate,0,Humanities,Education,1732,Masters,97.83,17
STU1893,20,Female,Private,Temburong,3.45,8.42,9,2,Business,International Graduate Studies College,0,Business,High,None,0,Technology,Education,3804,High School,88.03,15
STU1894,19,Female,Private,Belait,7.44,6.71,8,1,Health Sciences,Universiti Brunei Darussalam,0,Education,Low,Sports,1,Technology,Health Sciences,2763,Masters,92.79,9
STU1895,17,Female,Public,Temburong,2.32,4.97,5,2,IT,Micronet International College,0,Business,High,Sports,0,Arts,Education,1460,High School,75.78,13
STU1896,20,Female,Public,Brunei-Muara,6.45,6.92,5,4,IT,International Graduate Studies College,0,Business,Medium,Arts,0,Technology,Education,1262,Diploma,96.5,18
STU1897,19,Female,Private,Brunei-Muara,7.94,5.44,4,1,Business,Politeknik Brunei,1,Health Sciences,High,Science Fair,0,Humanities,Education,1857,Diploma,98.2,9
STU1898,21,Female,Private,Belait,5.98,7.56,9,3,Education,International Graduate Studies College,1,Business,Low,Debate,1,Science,Business,1048,High School,77.07,19
STU1899,20,Male,Private,Brunei-Muara,4.53,2.94,8,1,IT,International Graduate Studies College,1,Education,Medium,Debate,1,Humanities,Health Sciences,4071,Degree,80.65,8
STU1900,18,Male,Private,Temburong,4.66,7.61,4,3,IT,Micronet International College,1,Engineering,High,Debate,1,Business,Engineering,4663,Degree,90.73,18
STU1901,20,Female,Public,Belait,7.95,7.12,6,1,Health Sciences,Universiti Brunei Darussalam,0,Health Sciences,High,Science Fair,0,Business,Health Sciences,4550,Diploma,98.91,9
STU1902,18,Female,Private,Belait,3.33,5.11,8,3,Health Sciences,Politeknik Brunei,0,Business,Low,Science Fair,0,Humanities,Engineering,3927,High School,82.84,16
STU1903,21,Female,Private,Brunei-Muara,5.49,7.32,4,4,Health Sciences,International Graduate Studies College,1,Health Sciences,Low,Sports,0,Arts,Business,1446,Diploma,77.27,17
STU1904,19,Male,Public,Temburong,5.07,2.72,4,1,Engineering,Micronet International College,1,IT,Low,None,0,Science,Business,4697,High School,76.61,17
STU1905,18,Male,Public,Temburong,8.96,5.38,6,1,Business,Universiti Brunei Darussalam,0,Education,High,Debate,0,Humanities,Health Sciences,2205,Diploma,79,5
STU1906,20,Male,Public,Tutong,4.48,6.61,5,4,Education,International Graduate Studies College,0,Education,High,Science Fair,1,Arts,Health Sciences,3277,Diploma,92.54,16
STU1907,17,Male,Public,Tutong,4.5,6.29,5,4,Engineering,Universiti Brunei Darussalam,0,Health Sciences,Low,Sports,0,Science,Business,2452,High School,91.63,11
STU1908,21,Female,Public,Belait,2.92,3.72,4,3,Health Sciences,Micronet International College,0,Education,Low,Debate,1,Business,Education,3387,Masters,91.69,9
STU1909,17,Female,Public,Tutong,4.98,7.59,6,1,Education,Politeknik Brunei,0,Business,High,None,0,Arts,Engineering,2380,Diploma,75.1,15
STU1910,18,Male,Private,Temburong,8.65,5.13,5,3,IT,Universiti Brunei Darussalam,0,Health Sciences,Low,None,1,Humanities,Business,2003,Degree,80.98,6
STU1911,20,Male,Private,Brunei-Muara,3.97,6.91,7,4,Business,Micronet International College,1,Engineering,Medium,None,0,Arts,IT,2389,High School,86.5,18
STU1912,18,Male,Public,Temburong,7.24,8.75,6,1,Health Sciences,Micronet International College,1,Engineering,Low,Science Fair,1,Business,Business,4263,Degree,78.14,18
STU1913,21,Male,Private,Tutong,3.11,8.87,5,4,Business,International Graduate Studies College,1,Health Sciences,Low,None,1,Technology,Engineering,4547,Degree,90.61,16
STU1914,19,Female,Private,Tutong,4.02,4.85,5,1,Education,Micronet International College,1,Health Sciences,Medium,Arts,0,Humanities,Health Sciences,1087,High School,77.77,18
STU1915,17,Male,Private,Brunei-Muara,5.96,5.14,9,3,Engineering,Universiti Brunei Darussalam,0,Engineering,Medium,Debate,1,Technology,IT,1173,Degree,93.26,7
STU1916,21,Male,Private,Tutong,4.3,4.27,8,3,Engineering,Politeknik Brunei,0,IT,Low,Debate,0,Technology,Business,4220,Diploma,98.93,19
STU1917,19,Female,Public,Brunei-Muara,2.35,4,8,2,Business,Universiti Brunei Darussalam,1,IT,High,None,0,Humanities,Engineering,2448,High School,76.1,8
STU1918,21,Male,Private,Brunei-Muara,7.05,2.01,8,2,Engineering,Universiti Brunei Darussalam,0,Health Sciences,Low,Sports,1,Technology,Engineering,1059,High School,92.27,6
STU1919,21,Female,Public,Brunei-Muara,7.67,4.35,7,2,IT,Universiti Brunei Darussalam,1,Business,Medium,Debate,0,Business,Engineering,1451,Diploma,88.65,16
STU1920,19,Female,Private,Brunei-Muara,3.88,7.51,5,4,Engineering,Politeknik Brunei,0,IT,Medium,Debate,1,Technology,Health Sciences,3388,Degree,99.32,7
STU1921,19,Male,Public,Belait,2.14,6.33,4,3,IT,International Graduate Studies College,1,Education,Medium,None,0,Business,Engineering,2809,Masters,91.98,19
STU1922,18,Female,Public,Tutong,6.9,4.75,6,1,Education,Politeknik Brunei,1,Health Sciences,Low,Debate,1,Business,Business,4287,Masters,76.98,16
STU1923,18,Female,Public,Temburong,2.18,6.89,8,1,Business,Micronet International College,0,Education,High,Arts,1,Science,Business,4255,High School,85,19
STU1924,18,Female,Public,Tutong,6.12,7.19,6,3,Business,Universiti Brunei Darussalam,0,Health Sciences,Medium,Sports,0,Science,Business,1827,Degree,95.73,5
STU1925,17,Female,Public,Brunei-Muara,2.73,4.11,9,4,Health Sciences,Micronet International College,1,Engineering,High,Science Fair,1,Humanities,IT,4882,High School,81.44,19
STU1926,18,Female,Public,Belait,3.32,6.57,4,4,Engineering,Micronet International College,0,Health Sciences,High,Arts,1,Science,Engineering,1125,Degree,90.75,9
STU1927,18,Female,Private,Belait,7.57,2.99,4,1,Engineering,International Graduate Studies College,1,Health Sciences,Low,Science Fair,0,Arts,Engineering,4161,Masters,94.06,19
STU1928,20,Female,Public,Temburong,7.44,8.6,4,1,IT,Micronet International College,0,IT,High,Science Fair,0,Humanities,Business,2310,Diploma,85.52,8
STU1929,19,Male,Public,Brunei-Muara,4.71,7.01,5,2,IT,Micronet International College,1,Business,Medium,Science Fair,1,Arts,IT,2085,Degree,81.87,6
STU1930,19,Female,Public,Temburong,7.29,5.52,5,3,IT,International Graduate Studies College,0,IT,High,Arts,1,Technology,Education,1965,Degree,92.77,14
STU1931,18,Female,Private,Tutong,7.7,2.38,9,1,Engineering,Micronet International College,0,Business,Medium,Arts,1,Arts,Business,1590,Masters,96.72,14
STU1932,21,Male,Public,Brunei-Muara,2.8,5.94,7,4,Education,Universiti Brunei Darussalam,0,IT,Low,Arts,0,Science,IT,1621,Diploma,97.87,9
STU1933,21,Female,Public,Temburong,4.2,5.19,6,2,IT,International Graduate Studies College,0,Education,Low,Sports,0,Humanities,Engineering,2393,High School,96.81,13
STU1934,18,Female,Public,Tutong,7.59,2.41,9,2,IT,Politeknik Brunei,1,Education,High,Debate,0,Business,IT,2483,Degree,76.88,14
STU1935,19,Male,Private,Temburong,8.57,6.02,6,2,Health Sciences,Universiti Brunei Darussalam,1,Education,Low,Sports,1,Science,Health Sciences,3074,High School,75.89,16
STU1936,17,Male,Public,Temburong,5.01,3.47,6,2,IT,Micronet International College,1,Health Sciences,Medium,Arts,0,Business,Business,1134,Masters,99.08,18
STU1937,21,Male,Private,Tutong,8.2,2.94,4,2,Business,Universiti Brunei Darussalam,0,Health Sciences,Low,None,0,Arts,Engineering,1273,Diploma,88.4,13
STU1938,20,Male,Private,Brunei-Muara,5.7,8.63,9,1,Engineering,Politeknik Brunei,0,Education,Low,Sports,0,Business,Engineering,2245,Masters,77.54,7
STU1939,18,Male,Public,Belait,3.24,8.06,7,4,Business,Universiti Brunei Darussalam,0,IT,Medium,Sports,1,Technology,Engineering,4430,High School,86.9,15
STU1940,17,Male,Private,Belait,3.62,3.01,4,4,Engineering,Micronet International College,1,Business,Medium,None,1,Technology,Education,3192,Diploma,77.36,12
STU1941,19,Male,Private,Belait,3.42,8.54,5,2,Engineering,International Graduate Studies College,1,Business,High,Arts,0,Arts,Engineering,1005,Diploma,77.18,13
STU1942,21,Male,Private,Temburong,5.38,6.99,9,4,Engineering,International Graduate Studies College,1,Education,Low,None,1,Arts,Education,1012,Diploma,91.21,14
STU1943,18,Female,Public,Brunei-Muara,3.73,5.57,4,2,Engineering,Universiti Brunei Darussalam,1,Health Sciences,Medium,Arts,1,Arts,Engineering,4495,Diploma,92.66,10
STU1944,21,Male,Private,Belait,2.73,2.93,7,3,IT,International Graduate Studies College,0,Health Sciences,High,Sports,0,Science,Education,2896,Degree,77.94,7
STU1945,20,Female,Public,Brunei-Muara,2.72,2.54,8,4,Business,Universiti Brunei Darussalam,1,Health Sciences,Low,None,1,Science,Business,3874,Degree,81.47,9
STU1946,19,Female,Public,Belait,4.29,2.96,9,2,IT,Micronet International College,1,Engineering,Low,Arts,1,Business,Health Sciences,3841,High School,95.11,10
STU1947,18,Female,Public,Belait,5.42,3.14,8,2,Business,Universiti Brunei Darussalam,0,Health Sciences,Medium,None,0,Technology,Business,3188,Masters,95.63,7
STU1948,17,Male,Private,Temburong,7.7,2.86,7,3,Health Sciences,Micronet International College,0,Engineering,High,Arts,0,Business,IT,2335,Masters,88.48,9
STU1949,19,Male,Public,Temburong,3.93,2.18,7,1,IT,International Graduate Studies College,1,IT,High,Science Fair,0,Humanities,IT,2327,Diploma,87.28,7
STU1950,19,Male,Private,Brunei-Muara,2.95,3.43,9,4,Engineering,International Graduate Studies College,0,Business,High,Arts,0,Technology,Engineering,4844,Degree,80.55,17
STU1951,18,Female,Private,Brunei-Muara,6.16,6.56,8,4,Engineering,Politeknik Brunei,1,Business,Medium,Arts,1,Arts,Health Sciences,2782,Degree,86.07,8
STU1952,21,Female,Public,Tutong,7.47,6.71,4,4,Business,Micronet International College,0,IT,Medium,Sports,0,Arts,Engineering,3106,Diploma,96.63,15
STU1953,21,Female,Public,Tutong,4.57,6.84,5,3,Business,Politeknik Brunei,1,IT,Medium,Arts,0,Humanities,Health Sciences,3975,Degree,78.88,5
STU1954,20,Female,Public,Tutong,6.61,3.06,5,4,IT,Politeknik Brunei,1,IT,High,Science Fair,0,Science,Health Sciences,4164,High School,91.9,7
STU1955,20,Female,Public,Tutong,3.32,3.97,4,2,Education,Micronet International College,1,Engineering,Medium,Sports,1,Humanities,Health Sciences,1599,High School,76.07,15
STU1956,20,Male,Private,Temburong,3.88,7.85,6,3,Business,Universiti Brunei Darussalam,1,Education,High,Debate,1,Business,Business,1480,Diploma,96.51,13
STU1957,17,Male,Public,Tutong,2.54,2.5,5,4,Business,Politeknik Brunei,1,Health Sciences,Low,Sports,1,Technology,Engineering,4106,Masters,90.8,17
STU1958,21,Female,Private,Belait,4.02,5.01,8,2,Education,Politeknik Brunei,0,Health Sciences,Medium,Debate,1,Arts,Business,4094,Diploma,88.17,13
STU1959,17,Female,Public,Temburong,8.88,6.11,8,4,Health Sciences,Politeknik Brunei,1,IT,Medium,None,0,Humanities,Engineering,3817,Masters,82.32,16
STU1960,21,Male,Private,Brunei-Muara,8.87,3.07,6,3,Education,Micronet International College,0,Education,Low,None,1,Technology,Business,4237,High School,77.77,12
STU1961,19,Female,Private,Temburong,4.41,8.7,9,3,Health Sciences,Micronet International College,1,Education,Low,Sports,0,Business,Education,3691,Masters,81.97,16
STU1962,21,Male,Private,Belait,4.1,4.74,6,3,Health Sciences,Politeknik Brunei,1,IT,High,Arts,1,Science,Health Sciences,2619,High School,86.8,16
STU1963,19,Female,Private,Belait,6.96,3.83,8,4,Health Sciences,Micronet International College,0,Health Sciences,Low,None,0,Science,Business,3339,Masters,92.69,13
STU1964,20,Male,Private,Belait,2.98,3.14,8,1,Health Sciences,Universiti Brunei Darussalam,1,IT,Low,Sports,1,Business,Engineering,1452,Diploma,76.14,10
STU1965,18,Male,Public,Tutong,7.58,5.33,9,1,Health Sciences,Micronet International College,0,IT,High,Sports,1,Arts,Education,1289,Degree,93.65,13
STU1966,21,Male,Public,Belait,3.68,4.17,8,3,Health Sciences,Politeknik Brunei,1,Education,Medium,Arts,1,Humanities,Health Sciences,1946,Masters,92.28,8
STU1967,19,Female,Private,Temburong,3.31,3.98,5,1,Business,Micronet International College,0,Education,Low,Science Fair,1,Business,Health Sciences,3580,Degree,94.88,13
STU1968,19,Female,Private,Brunei-Muara,5.52,6.76,7,2,IT,Politeknik Brunei,0,Engineering,Low,Arts,1,Science,Business,4609,Masters,82.06,7
STU1969,17,Male,Private,Belait,5.97,3.38,9,4,IT,Universiti Brunei Darussalam,1,Education,High,Science Fair,0,Arts,Education,1297,Diploma,96.82,10
STU1970,21,Male,Private,Belait,8.1,7.57,6,2,Health Sciences,Micronet International College,0,IT,Medium,None,1,Technology,IT,4053,Masters,89.84,10
STU1971,18,Male,Public,Tutong,3.22,7.03,7,2,Health Sciences,Politeknik Brunei,1,Business,Medium,None,0,Science,Business,2864,Degree,92.1,9
STU1972,17,Female,Private,Belait,4.9,8.97,9,1,Education,Politeknik Brunei,1,Business,Low,Science Fair,1,Arts,Health Sciences,3523,Diploma,83.62,19
STU1973,21,Female,Private,Brunei-Muara,4.65,4.29,6,1,Business,Politeknik Brunei,1,Business,Medium,Arts,1,Arts,Engineering,2766,Diploma,83.13,7
STU1974,17,Female,Public,Tutong,7.46,8.01,7,4,Health Sciences,Politeknik Brunei,1,Business,Low,Sports,1,Science,Business,2176,High School,78.69,10
STU1975,17,Male,Public,Temburong,7.37,4.62,4,1,Education,Micronet International College,0,Engineering,Low,Debate,0,Arts,Education,2669,High School,82.36,7
STU1976,20,Male,Public,Tutong,3.95,5.65,7,4,Health Sciences,Universiti Brunei Darussalam,0,Engineering,High,None,1,Arts,Business,3164,Degree,94.81,12
STU1977,18,Male,Public,Tutong,2.89,6.27,8,1,Business,Politeknik Brunei,0,Engineering,Low,None,1,Business,Education,1495,Degree,87.35,10
STU1978,17,Male,Public,Tutong,7.8,5.64,8,2,Education,Micronet International College,0,IT,High,Debate,1,Science,Health Sciences,2289,Diploma,90.74,17
STU1979,21,Female,Public,Tutong,7.74,2.31,6,3,Business,Universiti Brunei Darussalam,1,Business,High,None,0,Science,Engineering,1868,Masters,84.83,5
STU1980,20,Male,Public,Temburong,8.77,4.64,7,4,Engineering,International Graduate Studies College,1,Education,Medium,None,0,Business,Education,4429,High School,83.66,11
STU1981,17,Male,Public,Belait,5.53,6.32,6,3,Business,Politeknik Brunei,1,Business,Low,None,0,Humanities,Business,3275,High School,99.14,15
STU1982,19,Female,Private,Tutong,7.33,4.75,7,2,IT,Universiti Brunei Darussalam,0,Education,High,Debate,1,Science,Education,2059,Degree,96.4,11
STU1983,19,Female,Private,Tutong,7.07,6.09,7,2,Business,Micronet International College,0,Health Sciences,High,Sports,0,Arts,Health Sciences,4585,Diploma,93.8,16
STU1984,19,Male,Public,Brunei-Muara,4.21,2.94,4,1,Health Sciences,Micronet International College,0,Engineering,Low,None,1,Business,Education,2231,High School,76.86,11
STU1985,17,Female,Private,Brunei-Muara,4.9,6.04,4,3,Engineering,Universiti Brunei Darussalam,0,Business,Medium,Debate,1,Humanities,Health Sciences,4337,Masters,75.6,10
STU1986,18,Male,Private,Brunei-Muara,5.28,5.84,5,3,Education,Universiti Brunei Darussalam,1,IT,Medium,None,0,Business,IT,4176,Diploma,96.02,5
STU1987,17,Female,Private,Tutong,3.06,3.84,7,3,Business,International Graduate Studies College,1,Education,Low,Debate,1,Science,Education,2596,Degree,99.01,8
STU1988,19,Male,Private,Belait,5.78,5.11,5,2,Business,Universiti Brunei Darussalam,1,Business,Medium,Sports,0,Arts,Engineering,4923,High School,87.62,19
STU1989,20,Female,Private,Brunei-Muara,6.26,2.67,8,3,Health Sciences,Politeknik Brunei,0,Education,High,Debate,1,Technology,Engineering,4501,High School,75.2,18
STU1990,18,Male,Private,Brunei-Muara,6.41,8.63,6,3,IT,Micronet International College,1,Engineering,Low,Arts,1,Science,Education,3943,High School,88.16,11
STU1991,18,Male,Public,Tutong,6.69,7.62,5,3,IT,Universiti Brunei Darussalam,0,IT,Medium,Science Fair,0,Humanities,Education,3215,Degree,77.07,9
STU1992,21,Female,Public,Belait,8.91,4.19,9,4,Business,International Graduate Studies College,0,Engineering,High,Science Fair,0,Arts,Business,4728,Diploma,93.07,7
STU1993,18,Female,Private,Temburong,4.66,6.15,5,1,Education,Micronet International College,0,Education,Low,Arts,1,Humanities,Business,4479,Diploma,78.39,10
STU1994,21,Female,Private,Temburong,2.64,3.26,4,1,Health Sciences,International Graduate Studies College,0,Health Sciences,High,Debate,0,Business,IT,2011,Masters,81.66,14
STU1995,21,Male,Private,Tutong,8.08,5.92,7,1,Business,International Graduate Studies College,0,Health Sciences,High,Sports,0,Technology,IT,4131,Diploma,82.78,16
STU1996,21,Male,Private,Brunei-Muara,6.26,3.18,4,3,Health Sciences,Universiti Brunei Darussalam,1,Education,High,Arts,1,Business,Health Sciences,4864,Degree,94.84,8
STU1997,18,Female,Public,Tutong,8.55,8.14,5,1,Engineering,Universiti Brunei Darussalam,1,Business,High,None,1,Arts,Business,3754,Masters,82.36,8
STU1998,21,Male,Public,Brunei-Muara,4.2,2.14,4,2,Business,Universiti Brunei Darussalam,0,Engineering,Low,None,1,Business,Business,2630,Degree,86.02,5
STU1999,18,Female,Private,Tutong,4.36,4.68,8,4,IT,International Graduate Studies College,0,Health Sciences,Medium,None,1,Business,Business,4334,Diploma,87.04,15
