Student_ID,Gender,Age,School_Type,District,Family_Income,Parent_Education_Level,Preferred_Program,Recommended_Program,Applied_Institution,Enrolled,Success_Level,Previous_Achievements,Extra_Curricular,Interest_Areas,Attendance,Study_Hours,O_Level_Mathematics,O_Level_English,O_Level_Malay_Language,O_Level_Islamic_Religious_Knowledge,O_Level_Chemistry,O_Level_Biology,O_Level_Physics,O_Level_Combined_Science,O_Level_Commerce,O_Level_Economics,O_Level_Computer_Science,O_Level_Additional_Maths,A_Level_Mathematics,A_Level_English,A_Level_Chemistry,A_Level_Biology,A_Level_Physics,A_Level_Commerce,A_Level_Economics,A_Level_Computer_Science,O_Level_Credits,A_Level_Credits,O_Level_Results,A_Level_Results
STU1367,Female,20,Private,Brunei-Muara,6351,Masters Degree,Business,Health Sciences,Micronet International College,0,Medium,Arts,1,Arts,76.67,5,A,A,U,D,U,E,C,A,E,A,C,B,,,,,U,,,,7,0,8.12,3.36
STU1368,Female,17,Private,Belait,9963,Postgraduate,Engineering,Business,International Graduate Studies College,0,Medium,Sports,1,Arts,99.72,7,D,D,B,D,C,C,B,A,D,U,C,D,B,U,,U,,,,,6,1,2.14,8.85
STU1369,Female,18,Public,Brunei-Muara,1784,Masters Degree,Education,Health Sciences,International Graduate Studies College,0,Low,Science Fair,0,Technology,87.59,11,D,C,C,A,C,B,U,E,B,A,B,U,D,,,,,,,,8,0,6.32,3.69
STU1370,Female,18,International,Temburong,3588,Postgraduate,IT,Business,International Graduate Studies College,1,High,Science Fair,0,Humanities,92.43,10,D,U,D,D,U,A,D,C,A,D,C,A,,,C,,,D,B,,5,2,8.36,8.17
STU1371,Female,17,Private,Tutong,5293,Degree,Health Sciences,Engineering,Micronet International College,0,Low,Sports,1,Business,85.55,14,E,C,E,A,D,U,D,C,B,E,B,U,,,,,,,,,5,0,8.09,7.03
STU1372,Female,18,Public,Tutong,5624,Masters Degree,Engineering,Education,International Graduate Studies College,0,Medium,Arts,0,Science,89.69,11,D,A,D,A,C,C,C,C,C,B,B,A,,,,,,,,,10,0,7.12,4.69
STU1373,Male,19,International,Brunei-Muara,4834,Degree,Health Sciences,Business,International Graduate Studies College,0,Medium,None,1,Arts,92.58,7,E,D,E,U,B,D,U,D,B,U,E,A,,,,,,,,,3,0,4.71,7.4
STU1374,Male,17,International,Temburong,3213,Masters Degree,Education,IT,Micronet International College,0,High,Sports,1,Humanities,76.09,5,E,D,D,E,D,B,A,B,A,B,B,E,,,,,,,,U,6,0,8.27,3.19
STU1375,Male,19,Public,Brunei-Muara,2010,Postgraduate,IT,Business,Universiti Brunei Darussalam,1,Medium,None,0,Business,75.49,19,E,U,B,B,B,U,C,C,U,B,D,U,,,,,,,,,6,0,5.81,2.94
STU1376,Male,18,Private,Brunei-Muara,4016,Postgraduate,Education,Education,Micronet International College,1,Low,Science Fair,0,Business,87.82,10,D,D,B,C,C,U,D,E,A,A,B,U,,,,,U,,,,6,0,7.79,2.14
STU1377,Female,19,Public,Brunei-Muara,8199,Masters Degree,Health Sciences,IT,International Graduate Studies College,1,Low,Sports,0,Technology,86.34,13,B,A,U,B,D,C,D,A,C,D,B,C,,,,,,,,,8,0,6.49,3.44
STU1378,Female,20,International,Brunei-Muara,5525,Masters Degree,Education,Engineering,International Graduate Studies College,0,Low,Sports,1,Business,92.52,5,U,E,A,E,A,A,A,C,A,B,A,A,C,,,,,,A,,9,2,7.78,4.93
STU1379,Male,18,Public,Temburong,6095,Diploma,Business,Business,Micronet International College,1,Medium,Debate,1,Arts,79.29,9,B,A,C,D,U,D,A,B,U,E,C,B,C,U,,,E,,,,7,1,8.82,4.75
STU1380,Male,16,International,Tutong,2726,Masters Degree,Education,Education,Politeknik Brunei,0,High,Science Fair,1,Science,75.01,9,B,D,A,D,D,D,U,D,E,U,D,U,D,C,,,D,,,,2,1,5.61,8.16
STU1381,Female,20,Public,Brunei-Muara,6970,Masters Degree,Business,Education,International Graduate Studies College,1,High,Arts,0,Science,96.76,8,D,U,E,E,B,A,D,E,U,C,E,B,,,,,,,,,4,0,5.61,7.11
STU1382,Female,16,Public,Temburong,4438,Masters Degree,Engineering,Education,Micronet International College,0,Medium,None,1,Arts,79.44,16,U,B,C,B,C,E,B,E,C,E,A,A,,,,,,,A,,8,1,5.25,3.85
STU1383,Male,20,International,Belait,4519,Postgraduate,Engineering,Education,International Graduate Studies College,1,High,Arts,1,Arts,99.19,14,E,C,A,B,A,C,B,E,B,C,E,D,,,,,,,,,8,0,8.17,4.7
STU1384,Female,19,Private,Belait,9747,Degree,IT,Health Sciences,Universiti Brunei Darussalam,0,Low,None,0,Arts,93.89,10,E,A,D,C,E,B,D,B,E,E,C,E,,,,,,,D,,5,0,7.41,8.41
STU1385,Female,16,International,Tutong,7783,Diploma,IT,Education,International Graduate Studies College,1,Low,Sports,1,Business,79.32,5,D,C,D,D,C,D,A,E,C,C,C,U,,,,,U,,,,6,0,6.92,5.94
STU1386,Male,18,International,Belait,1359,Postgraduate,Business,Health Sciences,International Graduate Studies College,1,High,Debate,0,Arts,77.1,17,E,B,U,D,D,A,D,B,A,A,C,E,,,U,,,A,A,,6,2,5.38,5.48
STU1387,Female,19,International,Tutong,7937,Postgraduate,Business,Business,Universiti Brunei Darussalam,0,Low,Science Fair,1,Arts,99.04,10,A,U,U,C,C,A,E,A,E,E,A,E,,,,,U,,,,6,0,4.61,7.61
STU1388,Male,19,International,Tutong,7860,Masters Degree,Business,IT,Universiti Brunei Darussalam,0,Medium,Arts,1,Business,81.88,13,E,A,A,U,D,D,D,E,A,A,E,D,,,,,,A,,,4,1,7.73,3.35
STU1389,Male,17,Public,Tutong,2201,Degree,Health Sciences,Education,Universiti Brunei Darussalam,0,Medium,Sports,1,Business,85.23,12,E,E,B,C,A,C,U,B,E,U,E,B,,,,,,,,,6,0,3.13,2.62
STU1390,Male,18,Private,Brunei-Muara,8044,Postgraduate,Education,Education,Politeknik Brunei,1,High,Science Fair,0,Technology,94.01,9,D,A,A,U,U,D,E,C,D,D,C,E,,,,,,,,,4,0,7.58,3.63
STU1391,Female,20,Private,Temburong,5483,Diploma,Business,Health Sciences,Politeknik Brunei,0,Medium,Debate,1,Technology,97.75,8,E,B,A,B,C,C,C,A,E,D,C,A,,,,,,D,,,9,0,3.83,4.95
STU1392,Female,19,Public,Temburong,5224,Postgraduate,Business,Engineering,Politeknik Brunei,1,Low,None,1,Business,86.47,19,B,D,B,B,C,U,D,U,E,A,C,E,,,,,,,,,6,0,7.4,8.47
STU1393,Male,18,Public,Belait,7698,Diploma,Business,Education,Micronet International College,0,Medium,None,0,Humanities,76.08,18,E,C,A,A,C,B,E,A,E,D,C,E,,,,,,,,,7,0,4.61,7.28
STU1394,Male,19,Public,Brunei-Muara,2224,Postgraduate,Business,Education,Universiti Brunei Darussalam,0,Low,Debate,1,Technology,95.47,18,B,A,E,B,D,U,U,A,D,E,E,D,C,,,,,,,U,4,1,4.3,3.63
STU1395,Male,17,Public,Brunei-Muara,1032,Diploma,Education,Health Sciences,Micronet International College,0,Medium,Science Fair,0,Business,98.83,8,D,B,U,B,B,U,D,U,A,E,B,D,A,,,,,,,,5,1,6.72,4.15
STU1396,Female,20,International,Temburong,4256,Postgraduate,Health Sciences,Engineering,International Graduate Studies College,0,Low,Arts,1,Technology,93.52,19,B,C,C,B,A,E,A,C,C,U,B,A,,,,,,,,,10,0,3.04,7.74
STU1397,Female,17,Private,Belait,8672,Degree,Health Sciences,IT,Universiti Brunei Darussalam,1,High,Sports,1,Science,93.95,13,U,B,E,D,B,A,B,A,U,C,E,U,,,,,,,,,6,0,2.61,2.28
STU1398,Female,17,Private,Tutong,2377,Postgraduate,Business,Health Sciences,Politeknik Brunei,1,Low,Arts,1,Humanities,75.05,16,B,C,E,A,A,A,E,E,D,D,E,B,C,B,,,,,,,6,2,7.36,6.07
STU1399,Female,17,Private,Belait,1952,Degree,Health Sciences,Engineering,Universiti Brunei Darussalam,0,Medium,Science Fair,0,Arts,87.28,6,B,D,D,U,B,E,E,E,B,C,D,B,,,,E,U,D,,,5,0,7.88,8.84
STU1400,Male,17,Public,Belait,4353,Degree,Education,Engineering,Politeknik Brunei,1,Medium,Sports,1,Arts,95.12,19,C,U,A,C,C,A,A,A,B,E,B,D,,,,,,,,,9,0,4.28,4.61
STU1401,Female,20,Public,Temburong,4685,Diploma,IT,Health Sciences,Politeknik Brunei,1,Low,Debate,1,Arts,90.52,18,U,D,D,U,E,C,E,U,U,A,C,E,,E,,,,,,E,3,0,7.8,7.93
STU1402,Female,18,Private,Temburong,8563,Postgraduate,Health Sciences,Engineering,Universiti Brunei Darussalam,0,Medium,Science Fair,0,Arts,79.72,19,B,E,A,D,C,B,U,A,U,A,B,U,,,,,,,,,7,0,3.74,2.49
STU1403,Female,17,Public,Temburong,4091,Postgraduate,Health Sciences,IT,International Graduate Studies College,1,High,None,1,Science,88.03,19,A,A,E,B,C,C,A,B,C,E,A,D,,,,,B,,,,9,1,4.12,5.4
STU1404,Male,19,International,Temburong,7400,Postgraduate,Education,IT,International Graduate Studies College,0,Medium,Arts,1,Arts,97.62,17,B,B,C,A,A,C,E,A,A,E,B,B,,,,,,,D,C,10,1,7.96,8.16
STU1405,Female,20,Public,Tutong,8037,Masters Degree,Engineering,Health Sciences,Politeknik Brunei,0,Low,None,0,Arts,81.23,6,B,C,D,D,D,C,E,A,B,C,A,U,,,B,,E,,,,7,1,2.46,3.02
STU1406,Male,20,Public,Temburong,3667,Masters Degree,Education,Education,Micronet International College,0,Low,Sports,1,Technology,75.98,6,C,A,C,E,U,D,U,C,A,A,U,U,,,,,,,,,6,0,7.65,3
STU1407,Female,16,Public,Temburong,1588,Diploma,Education,Engineering,Politeknik Brunei,1,High,Sports,0,Business,98.05,14,C,U,U,U,B,A,B,E,U,E,B,A,U,,,,,B,,D,6,1,7.43,8.96
STU1408,Male,19,International,Tutong,7961,Degree,IT,IT,Universiti Brunei Darussalam,0,Low,Sports,0,Technology,80.93,15,B,A,U,C,E,U,A,E,C,B,C,E,,,,,,,,,7,0,7.38,6.13
STU1409,Female,16,International,Tutong,5652,Diploma,Health Sciences,Education,Politeknik Brunei,1,High,Debate,1,Humanities,91.06,7,U,C,D,U,C,C,B,B,B,A,B,C,,,,,,,,,9,0,4.45,8.2
STU1410,Male,20,Public,Belait,8302,Masters Degree,Business,Engineering,Micronet International College,0,Low,Debate,1,Technology,78.53,7,B,E,A,E,C,A,A,E,D,B,A,C,,,,,,,,,8,0,4.15,4.27
STU1411,Male,18,Public,Brunei-Muara,7906,Degree,Engineering,IT,Micronet International College,0,High,Sports,1,Arts,85.24,12,B,D,E,C,E,E,C,E,B,B,A,E,,,,,,,,,6,0,7.42,3.68
STU1412,Female,17,Private,Brunei-Muara,7345,Postgraduate,Health Sciences,Engineering,Politeknik Brunei,0,High,None,1,Arts,88.4,5,B,D,D,B,A,B,B,E,D,C,E,D,,,,,,,,,6,0,4.39,7.21
STU1413,Female,16,Public,Temburong,5081,Degree,Engineering,Health Sciences,International Graduate Studies College,1,High,Sports,1,Humanities,81.19,7,A,C,A,A,A,U,A,D,A,B,C,E,C,,,,,B,,,9,2,7.22,4.31
STU1414,Male,17,Private,Temburong,1540,Diploma,Business,IT,Universiti Brunei Darussalam,0,Medium,Sports,0,Arts,93.58,6,U,D,A,U,A,C,D,B,E,D,D,A,,,,,,,,,5,0,8.13,3.24
STU1415,Male,20,International,Brunei-Muara,1672,Degree,Business,Education,Politeknik Brunei,1,Low,Science Fair,1,Technology,91.33,8,A,D,U,B,D,U,C,C,A,B,U,A,,,,,,,,,7,0,3.37,7.19
STU1416,Female,17,Private,Belait,7374,Degree,Business,Engineering,Universiti Brunei Darussalam,0,High,Science Fair,1,Technology,79.33,18,B,E,C,B,U,U,A,A,A,E,U,E,,,,,,,,,6,0,2.92,8.03
STU1417,Female,18,International,Belait,8298,Degree,Engineering,IT,Universiti Brunei Darussalam,1,Low,Debate,1,Business,78.76,18,C,D,E,E,C,U,D,A,U,D,E,D,,,,,,,,,3,0,4.78,8.89
STU1418,Male,17,Public,Brunei-Muara,1330,Postgraduate,Business,IT,International Graduate Studies College,1,High,Science Fair,0,Business,77.47,11,E,B,A,B,U,C,U,C,B,U,B,U,,,,,,,,,7,0,7.2,4.78
STU1419,Male,16,International,Temburong,4220,Diploma,Engineering,Education,International Graduate Studies College,0,High,None,1,Arts,97.44,15,B,A,B,D,E,B,D,D,U,C,C,C,E,,,,B,,U,,7,1,6.83,8.35
STU1420,Female,17,International,Brunei-Muara,8159,Degree,Education,Engineering,Micronet International College,0,High,Arts,0,Technology,84.47,13,D,D,E,A,C,D,E,A,E,C,A,E,,,,,,,,,5,0,3.97,8.19
STU1421,Male,16,Public,Belait,5369,Postgraduate,IT,Education,International Graduate Studies College,1,High,Science Fair,1,Business,77.5,5,C,B,D,B,U,C,U,U,D,A,B,D,,,,C,,,A,,6,2,7.11,5.95
STU1422,Male,19,Public,Brunei-Muara,8185,Degree,Health Sciences,IT,International Graduate Studies College,0,Medium,Debate,1,Arts,95.82,13,B,B,E,B,B,E,U,D,E,B,C,B,,,,,C,,,,7,1,2.39,7.99
STU1423,Male,16,Private,Temburong,8548,Diploma,IT,Education,Politeknik Brunei,0,Medium,Sports,0,Humanities,76.51,6,U,E,B,A,D,C,C,D,A,B,U,A,,,,,,,,,7,0,2.2,4.42
STU1424,Female,18,Private,Brunei-Muara,6718,Degree,Health Sciences,Business,Micronet International College,1,Medium,None,0,Technology,96.83,16,E,B,U,D,A,A,A,B,E,B,C,E,,,,,,,,,7,0,2.13,2.82
STU1425,Male,17,Private,Temburong,4792,Diploma,Business,Education,Universiti Brunei Darussalam,0,High,None,0,Business,78.71,19,D,B,U,A,A,E,U,A,C,U,U,D,,,,,,,,,5,0,5.68,2.31
STU1426,Female,19,Public,Temburong,8043,Masters Degree,Business,Business,Micronet International College,1,Low,None,0,Science,82.43,18,A,U,U,B,B,B,D,A,C,C,B,C,,,,,,,,,9,0,6.45,6.03
STU1427,Female,17,International,Temburong,9970,Degree,Business,Business,Universiti Brunei Darussalam,1,Medium,None,0,Arts,80.34,17,U,C,C,B,E,A,B,E,E,E,U,D,,,,,,,,,5,0,7.62,7
STU1428,Female,19,International,Tutong,1706,Diploma,Education,Engineering,International Graduate Studies College,1,Medium,Science Fair,0,Technology,92.25,13,E,E,C,C,C,C,C,C,B,U,U,D,,,,,,E,,,7,0,8.41,6.93
STU1429,Female,17,Private,Temburong,8477,Postgraduate,Engineering,IT,Micronet International College,1,Medium,Debate,0,Humanities,89.04,12,E,U,A,A,E,C,C,U,A,A,U,U,,B,,,,,,,6,1,4.1,3.35
STU1430,Male,19,Public,Temburong,4507,Masters Degree,Health Sciences,Business,Universiti Brunei Darussalam,0,High,Science Fair,1,Technology,90.62,19,E,U,A,A,D,E,B,C,C,E,E,E,B,,A,,,,,A,5,3,2.73,3.77
STU1431,Male,16,International,Tutong,1588,Postgraduate,Engineering,IT,Micronet International College,0,Medium,Debate,0,Arts,91.19,19,D,E,D,A,A,E,D,B,C,E,D,E,B,,,A,,,,,4,2,3.01,8.91
STU1432,Male,16,International,Brunei-Muara,3987,Diploma,Business,IT,International Graduate Studies College,0,Medium,None,0,Business,90.84,10,E,D,A,B,B,E,A,A,E,A,B,E,,,,,,,,,7,0,7.84,7.02
STU1433,Male,17,Private,Belait,2482,Diploma,IT,Engineering,International Graduate Studies College,0,High,Science Fair,1,Humanities,92.33,7,U,E,E,E,U,D,B,U,D,C,D,C,,C,A,,,,,U,3,2,5.93,4.2
STU1434,Male,20,Private,Temburong,2167,Diploma,Engineering,IT,Politeknik Brunei,0,Low,Sports,1,Technology,89.65,18,C,E,C,B,B,U,D,D,E,B,D,B,,U,,,,,,,6,0,4.68,5.8
STU1435,Male,19,International,Belait,9098,Masters Degree,Engineering,Business,International Graduate Studies College,1,High,Arts,1,Technology,77.87,13,E,E,D,D,B,A,C,A,B,D,B,E,,,,,,,,,6,0,7.63,2.82
STU1436,Female,18,Public,Tutong,5310,Masters Degree,Education,IT,Micronet International College,1,Low,Debate,0,Arts,81.76,10,U,D,C,A,C,E,U,A,U,D,B,C,,,,,,,,,6,0,4.26,3.94
STU1437,Male,20,Public,Belait,2742,Postgraduate,Business,Health Sciences,Politeknik Brunei,0,Low,Debate,0,Business,98.78,10,B,A,D,E,E,E,A,U,D,B,E,E,,,,,,,,,4,0,7.99,3.57
STU1438,Male,17,Public,Temburong,3705,Diploma,IT,Health Sciences,Micronet International College,1,High,Science Fair,1,Humanities,89.33,6,E,U,D,D,U,B,D,A,E,E,A,E,B,,C,,,D,,,3,2,8.18,7.04
STU1439,Male,20,Public,Temburong,8434,Diploma,Health Sciences,IT,International Graduate Studies College,0,High,None,0,Technology,80.78,19,U,E,B,U,B,E,B,U,B,U,D,C,,D,,,,C,,E,5,1,4.4,4.63
STU1440,Male,20,International,Temburong,4810,Masters Degree,Engineering,Business,Politeknik Brunei,0,Low,None,1,Business,83.16,15,A,C,C,E,E,C,D,A,C,U,D,E,,,,,,,,U,6,0,6.39,2.33
STU1441,Male,18,Public,Belait,9921,Degree,Business,IT,Universiti Brunei Darussalam,0,High,Arts,1,Business,76.76,13,E,A,D,U,C,A,D,D,D,A,E,B,,,,E,,,,A,5,1,6.58,6.19
STU1442,Male,17,Public,Brunei-Muara,4937,Masters Degree,IT,Health Sciences,Politeknik Brunei,0,Medium,Science Fair,1,Technology,91.55,18,U,E,B,C,B,A,A,C,A,B,B,C,,,,,,,,,10,0,8.69,8.87
STU1443,Female,20,Private,Temburong,2293,Degree,Engineering,Business,Universiti Brunei Darussalam,0,Medium,Arts,0,Humanities,75.96,14,U,B,U,D,D,E,C,D,D,E,U,B,E,,,,,E,,E,3,0,4.64,7.11
STU1444,Male,17,Private,Tutong,5411,Postgraduate,Engineering,IT,Politeknik Brunei,0,Low,None,1,Humanities,83.47,13,E,E,D,A,U,E,B,A,D,B,E,D,,,,,,,,,4,0,5.45,3.39
STU1445,Male,18,International,Tutong,2739,Degree,Education,Business,Universiti Brunei Darussalam,1,High,None,0,Technology,90.43,19,B,D,D,D,B,A,B,U,A,A,E,B,,,,,,,,,7,0,2.99,2.99
STU1446,Male,18,Public,Brunei-Muara,3949,Degree,Business,Health Sciences,International Graduate Studies College,1,Medium,Sports,0,Science,99.77,9,D,U,E,U,C,A,D,D,A,A,B,D,,,,,,,,,5,0,7.03,4.72
STU1447,Female,17,Public,Brunei-Muara,9351,Postgraduate,Business,Education,Micronet International College,1,High,Sports,0,Business,76.93,14,E,D,U,B,D,B,C,A,C,A,B,E,,,,,,,,,7,0,3.85,2.22
STU1448,Male,16,Private,Brunei-Muara,6172,Masters Degree,Health Sciences,Business,Universiti Brunei Darussalam,0,High,None,1,Business,85.16,8,C,A,C,A,U,U,A,E,U,B,E,B,,,,,,,,,7,0,8.3,2.6
STU1449,Male,19,Public,Belait,4699,Degree,IT,IT,Micronet International College,1,High,Sports,0,Business,87.23,12,U,U,D,A,U,D,C,D,E,B,E,D,,,,,,,,,3,0,2.3,6.5
STU1450,Male,19,Private,Brunei-Muara,7490,Diploma,Health Sciences,IT,Micronet International College,1,Medium,None,1,Arts,88.93,17,E,A,D,D,E,D,C,C,A,A,U,E,,,,,,,,,5,0,3.22,2.94
STU1451,Male,20,Private,Temburong,8967,Diploma,IT,Education,International Graduate Studies College,1,Medium,None,0,Science,77.47,19,E,C,C,A,D,D,D,B,U,D,E,C,C,,,,,A,B,,5,3,2.43,6.26
STU1452,Male,18,Public,Brunei-Muara,9232,Degree,Engineering,Business,Universiti Brunei Darussalam,0,Low,Science Fair,1,Humanities,82.94,17,E,E,C,B,D,D,B,U,A,C,D,E,,,,,,,U,,5,0,6.97,6.56
STU1453,Female,17,Public,Tutong,5889,Degree,Education,Business,Politeknik Brunei,0,Low,Debate,0,Technology,81.62,15,B,E,E,B,B,A,U,U,E,C,C,D,,,,,,,,,6,0,7.33,8.65
STU1454,Female,20,Public,Belait,4033,Postgraduate,IT,Education,Micronet International College,1,High,Science Fair,1,Arts,88.72,19,E,C,U,B,A,B,C,B,A,U,U,B,,,,,,,,,8,0,7.84,2.63
STU1455,Female,16,International,Tutong,3411,Masters Degree,Education,IT,Micronet International College,1,Low,Arts,0,Humanities,89.77,5,A,A,D,A,U,E,B,B,U,B,C,D,,,,,,,,,7,0,7.7,4.75
STU1456,Male,18,International,Belait,2722,Degree,Health Sciences,Business,Micronet International College,1,Medium,None,0,Humanities,91.18,10,U,D,D,B,D,C,C,C,U,D,E,U,,,,,,,,,4,0,3.2,2.56
STU1457,Female,20,Private,Belait,9912,Postgraduate,Engineering,Engineering,Politeknik Brunei,1,High,Sports,1,Science,95.84,13,E,D,A,B,A,A,A,A,D,U,D,U,,,,,,,,,6,0,8.34,6.73
STU1458,Male,18,Public,Tutong,3944,Masters Degree,Education,Business,Universiti Brunei Darussalam,0,High,None,0,Humanities,79.97,9,U,D,C,A,D,U,U,D,B,U,C,A,,,,,,,,,5,0,4.37,5.45
STU1459,Female,18,International,Brunei-Muara,1698,Masters Degree,Business,Education,Universiti Brunei Darussalam,1,Low,Science Fair,1,Technology,79.45,9,E,C,C,C,A,A,C,B,U,E,C,D,,,,,,,,,8,0,6.82,3.59
STU1460,Female,16,Private,Brunei-Muara,8746,Masters Degree,Health Sciences,Engineering,Micronet International College,0,Medium,Debate,1,Business,86.63,19,B,E,U,E,D,A,U,A,C,A,C,U,,,,,,,A,,6,1,6.7,4.58
STU1461,Female,18,Private,Belait,1093,Degree,Health Sciences,Engineering,Universiti Brunei Darussalam,1,Low,Science Fair,0,Technology,83.44,14,U,A,C,E,D,D,B,U,C,E,B,D,,,,,,,,,5,0,8.51,4.75
STU1462,Male,20,International,Belait,4410,Diploma,IT,Education,Micronet International College,1,Low,Arts,1,Science,81.58,10,U,B,C,E,D,E,D,B,U,D,D,E,,,B,,C,,B,,3,3,2.06,8.46
STU1463,Male,20,International,Tutong,8571,Diploma,Engineering,Education,Universiti Brunei Darussalam,0,High,Arts,0,Humanities,98.42,12,E,E,U,B,B,B,D,A,U,D,B,D,,C,,,U,,,D,5,1,8.71,4.84
STU1464,Male,18,Public,Temburong,9095,Diploma,Health Sciences,Education,International Graduate Studies College,1,High,Science Fair,0,Arts,81.41,7,D,C,A,D,C,A,B,E,U,D,D,E,,,,,,U,U,,5,0,3.1,3.53
STU1465,Female,18,Private,Temburong,3903,Diploma,Business,Education,Universiti Brunei Darussalam,1,High,Sports,1,Technology,96.67,12,U,B,U,B,E,D,E,U,E,C,A,C,,,,,,,,,5,0,5.56,5.92
STU1466,Female,18,International,Temburong,9227,Postgraduate,Business,Health Sciences,Universiti Brunei Darussalam,1,High,Sports,1,Science,98.71,15,D,C,C,C,E,E,E,A,A,C,B,C,,,,,,,,,8,0,4.14,6.99
STU1467,Male,18,Private,Belait,5291,Degree,IT,Business,Micronet International College,1,High,None,0,Technology,76.39,8,E,B,B,B,C,A,E,C,A,U,E,E,,A,,,,A,,,7,2,3.77,5.2
STU1468,Male,16,International,Belait,9025,Degree,IT,IT,International Graduate Studies College,0,High,Sports,0,Business,75.68,6,U,U,B,B,C,B,B,U,D,U,E,B,B,,,,,,,,6,1,5.19,7.75
STU1469,Female,20,Public,Belait,8415,Postgraduate,Health Sciences,Business,Universiti Brunei Darussalam,1,High,Arts,0,Science,85.76,16,A,C,U,E,E,D,U,E,E,D,E,U,,,,,,,,,2,0,8.98,8.54
STU1470,Female,17,Public,Brunei-Muara,4210,Postgraduate,IT,Health Sciences,Micronet International College,1,Medium,Arts,1,Business,82.22,18,E,U,D,B,D,B,D,B,U,B,U,B,,,,,,,,,5,0,4.18,7.32
STU1471,Male,16,Private,Brunei-Muara,6493,Masters Degree,Education,Education,Micronet International College,0,High,Debate,1,Humanities,94.25,9,B,B,D,D,B,U,C,D,D,B,E,C,,,D,,,,,,6,0,6.27,2.82
STU1472,Male,17,International,Tutong,2178,Diploma,Business,Engineering,Politeknik Brunei,0,Medium,Sports,0,Science,80.75,19,E,D,A,A,A,E,A,C,U,E,E,D,E,,,,,,E,,5,0,3,3.57
STU1473,Male,17,International,Temburong,7091,Diploma,Education,IT,Micronet International College,0,Low,Sports,0,Technology,92.28,14,B,D,A,A,B,D,U,U,C,A,B,D,,,,,,,,,7,0,8.95,2.13
STU1474,Male,17,International,Temburong,6503,Postgraduate,Health Sciences,Education,Politeknik Brunei,1,Medium,Science Fair,0,Business,87.89,15,A,B,B,E,D,U,B,U,A,E,B,E,,,,,,,,,6,0,2.63,4.36
STU1475,Female,19,Private,Brunei-Muara,4244,Postgraduate,IT,IT,Politeknik Brunei,1,Low,Debate,1,Humanities,94.9,10,A,B,E,E,B,U,D,B,A,D,E,C,,,,,,,,,6,0,3.35,7.65
STU1476,Male,16,Public,Brunei-Muara,1391,Degree,Health Sciences,Health Sciences,Micronet International College,0,High,Debate,0,Science,78.26,13,D,B,U,B,D,B,B,B,A,C,D,E,,,,,,,,,7,0,7.71,2.46
STU1477,Male,20,Private,Belait,3977,Postgraduate,Business,IT,Universiti Brunei Darussalam,0,Medium,Debate,0,Business,98.71,9,B,U,E,U,D,E,U,C,A,B,B,U,U,,E,,,,,,5,0,2.93,7.68
STU1478,Female,19,Private,Temburong,9070,Masters Degree,Engineering,Engineering,International Graduate Studies College,1,Low,Science Fair,0,Technology,89.64,9,A,C,A,A,C,E,B,A,E,B,E,U,,,,A,,,B,,8,2,3.54,7.55
STU1479,Male,19,Public,Temburong,8714,Postgraduate,Health Sciences,Engineering,Micronet International College,1,Medium,Arts,0,Humanities,90.49,19,D,B,D,D,A,C,D,C,U,A,A,A,,,A,,E,,,A,7,2,5.23,6.17
STU1480,Male,19,Public,Belait,4493,Postgraduate,Education,Business,Politeknik Brunei,1,High,Sports,1,Technology,75.99,19,B,C,B,U,C,A,U,U,E,U,D,C,,,C,,B,,,,6,2,4.11,5.07
STU1481,Male,19,Public,Brunei-Muara,8403,Diploma,Education,IT,Politeknik Brunei,1,Medium,Sports,1,Science,96.31,19,B,A,D,C,A,U,A,C,C,U,A,E,,,,,,,,,8,0,4.97,5.74
STU1482,Female,19,International,Belait,5245,Masters Degree,IT,Health Sciences,Politeknik Brunei,0,High,Sports,1,Humanities,99.76,6,C,C,C,E,A,C,A,E,D,A,B,C,,D,,,,,,,9,0,7.62,3.14
STU1483,Female,18,Public,Belait,3675,Masters Degree,Business,Engineering,Universiti Brunei Darussalam,0,Medium,Sports,1,Technology,82.91,8,D,A,E,C,D,B,A,A,A,U,D,C,,,,,,,,,7,0,6.92,2.97
STU1484,Male,16,Private,Tutong,6272,Degree,Engineering,Education,Universiti Brunei Darussalam,0,High,Science Fair,0,Humanities,97.15,6,C,B,D,D,U,E,U,C,E,E,C,U,,,,,,,,,4,0,7.99,5.76
STU1485,Female,18,Public,Temburong,9136,Masters Degree,IT,Health Sciences,Micronet International College,1,Low,Science Fair,1,Arts,98.7,11,B,U,U,D,E,E,B,A,B,E,U,C,,,,,,,,,5,0,3.55,2.75
STU1486,Male,19,International,Brunei-Muara,3698,Degree,Health Sciences,Health Sciences,Politeknik Brunei,1,Medium,Debate,1,Technology,96.71,5,B,C,B,E,E,B,E,B,A,C,D,A,,,,,,,,,8,0,7.85,4.05
STU1487,Male,20,Public,Tutong,2198,Postgraduate,Engineering,IT,Politeknik Brunei,1,Medium,Debate,0,Technology,78.45,17,C,D,E,B,U,C,C,A,A,U,E,U,,,,,,,,,6,0,3.9,6.77
STU1488,Male,18,Public,Temburong,4504,Postgraduate,Health Sciences,Business,International Graduate Studies College,0,Medium,None,1,Science,81.35,19,A,A,A,E,C,C,U,D,U,E,C,A,,,,,,,,D,7,0,4.46,2.06
